Time	Fxf	Fyf	Fzf	Ftf	aux	Fx	Fy	Fz	Ft
4.192000	0.185574	0.214059	0.300517	0.413000	-0.008850	0.192569	0.233412	0.282343	0.413862
4.200000	0.236009	0.167332	0.145019	0.323621	-0.009613	0.230716	0.141858	0.152641	0.310891
4.208000	0.195895	0.138056	0.077952	0.252014	-0.009461	0.200198	0.164747	0.076346	0.270277
4.216000	0.088402	0.015946	0.052050	0.103819	-0.015106	0.085756	-0.006917	0.053457	0.101290
4.224000	0.032345	-0.159760	0.189587	0.250025	0.065766	0.032349	-0.144249	0.183159	0.235375
4.232000	-0.060849	-0.325291	0.375719	0.500681	-0.012512	-0.059205	-0.331172	0.389156	0.514414
4.240000	-0.253729	-0.346247	0.379137	0.572722	-0.005798	-0.253758	-0.350245	0.358638	0.561859
4.248000	-0.295885	-0.212189	0.110136	0.380398	-0.012970	-0.299535	-0.201470	0.137382	0.386245
4.256000	-0.186694	-0.187543	-0.138727	0.298784	-0.001068	-0.181277	-0.201470	-0.167798	0.318760
4.264000	-0.169640	-0.316362	0.015824	0.359323	-0.012665	-0.173648	-0.300654	0.038198	0.349292
4.272000	-0.262054	-0.407185	0.074433	0.489911	-0.004425	-0.261387	-0.422726	0.061087	0.500751
4.280000	-0.338809	-0.294194	-0.118749	0.464159	-0.014801	-0.333867	-0.281580	-0.106762	0.449614
4.288000	-0.222112	-0.142092	0.042780	0.267122	-0.008392	-0.234684	-0.151878	0.022939	0.280481
4.296000	-0.122648	-0.127330	0.170999	0.245959	0.052644	-0.104982	-0.117545	0.198418	0.253393
4.304000	-0.155230	-0.128402	-0.074427	0.214762	-0.006256	-0.169833	-0.140434	-0.099133	0.241645
4.312000	-0.023383	-0.173793	-0.095961	0.199898	-0.012512	-0.021057	-0.159508	-0.083874	0.181441
4.320000	-0.004400	-0.229818	0.148748	0.273792	-0.008698	0.009461	-0.243432	0.152641	0.287486
4.328000	-0.098481	-0.145012	0.378911	0.417493	0.012512	-0.124056	-0.136619	0.358638	0.403331
4.336000	0.008244	-0.060084	0.331973	0.337467	-0.005493	0.036164	-0.060324	0.366267	0.372959
4.344000	0.111320	0.023655	-0.005291	0.113928	-0.009308	0.089570	0.015971	-0.045726	0.101827
4.352000	0.261926	0.099188	-0.054936	0.285415	-0.009766	0.272679	0.111340	-0.015208	0.294926
4.360000	0.345615	0.057559	0.222340	0.414967	-0.010986	0.345159	0.046489	0.183159	0.393501
4.368000	0.196752	0.067768	0.454726	0.500079	0.041657	0.192569	0.073192	0.495969	0.537052
4.376000	0.075202	0.090779	0.518691	0.531918	-0.007782	0.078126	0.092266	0.473081	0.488285
4.384000	0.052853	0.068332	0.344216	0.354891	-0.008698	0.055238	0.061748	0.396785	0.405343
4.392000	0.187365	0.110321	0.128164	0.252393	-0.012207	0.177310	0.118970	0.068716	0.224309
4.400000	0.340379	0.101230	0.073738	0.362688	0.031739	0.356603	0.092266	0.137382	0.393132
4.408000	0.305720	0.010036	0.096317	0.320690	-0.007324	0.287938	0.019786	0.030569	0.290231
4.416000	0.200257	-0.007209	0.116747	0.231916	-0.013733	0.215457	-0.018362	0.183159	0.283384
4.424000	0.129170	-0.002668	0.171865	0.215011	-0.005188	0.120088	0.008342	0.106864	0.160968
4.432000	0.079409	-0.060446	0.192125	0.216498	-0.014343	0.078126	-0.067954	0.251825	0.272281
4.440000	-0.108515	-0.042553	0.170125	0.206226	0.026093	-0.093538	-0.041250	0.122123	0.159264
4.448000	-0.275794	-0.015416	0.147580	0.313177	-0.011292	-0.303349	-0.010732	0.175530	0.350638
4.456000	-0.242783	-0.041393	0.014574	0.246717	-0.006104	-0.207980	-0.048880	0.015310	0.214195
4.464000	-0.167913	-0.028033	0.139886	0.220338	-0.016632	-0.204166	-0.022176	0.106864	0.231507
4.472000	-0.095725	-0.078682	0.331499	0.353901	0.052491	-0.063020	-0.079398	0.389156	0.402142
4.480000	-0.102560	-0.101258	0.187834	0.236756	-0.014191	-0.127871	-0.106101	0.122123	0.206210
4.488000	-0.125560	-0.025848	0.095640	0.159939	-0.007019	-0.108797	-0.018362	0.152641	0.188343
4.496000	-0.095294	0.018240	0.005713	0.097192	-0.013581	-0.104982	0.012156	-0.030467	0.109988
4.504000	-0.060781	0.041611	0.051164	0.089686	-0.010376	-0.055390	0.042674	0.061087	0.092848
4.512000	0.013703	-0.066132	0.238138	0.247529	0.002136	0.009461	-0.060324	0.251825	0.259122
4.520000	0.004618	-0.210057	0.311805	0.375989	-0.004273	0.009461	-0.220544	0.282343	0.358394
4.528000	-0.070239	-0.120777	0.428673	0.450867	-0.010224	-0.074464	-0.109916	0.465451	0.484016
4.536000	-0.011058	0.029506	0.329590	0.331093	-0.010834	-0.009613	0.019786	0.289972	0.290805
4.544000	0.107246	0.067170	-0.066779	0.143083	0.027466	0.108644	0.077007	-0.022838	0.135112
4.552000	0.130799	0.061592	-0.150282	0.208534	-0.008545	0.127718	0.050304	-0.198316	0.241188
4.560000	0.168206	0.032885	0.139076	0.220719	-0.008087	0.173495	0.046489	0.183159	0.256533
4.568000	0.267799	0.073448	0.312699	0.418200	-0.009766	0.257420	0.057933	0.282343	0.386444
4.576000	0.265770	0.123978	0.461527	0.546820	-0.014038	0.284123	0.138043	0.473081	0.568847
4.584000	0.245740	0.072449	0.392311	0.468556	-0.008240	0.219272	0.065563	0.396785	0.458058
4.592000	0.275208	0.127617	-0.036424	0.305536	-0.008850	0.307012	0.122784	-0.045726	0.333801
4.600000	0.229950	0.152493	-0.125846	0.303263	-0.012970	0.196384	0.168561	-0.122021	0.286127
4.608000	0.129496	0.067646	0.050959	0.154732	-0.008392	0.162051	0.046489	0.053457	0.176860
4.616000	0.053623	0.119987	0.163336	0.209645	0.058442	0.024720	0.138043	0.160271	0.212964
4.624000	-0.031099	0.052981	0.346930	0.352328	-0.005341	-0.009613	0.042674	0.343379	0.346154
4.632000	-0.187035	-0.076695	0.238577	0.312703	-0.010376	-0.196536	-0.071768	0.251825	0.327403
4.640000	-0.195613	0.022299	-0.059487	0.205671	-0.008087	-0.200351	0.015971	-0.076244	0.214962
4.648000	-0.113220	-0.003431	0.058320	0.127404	-0.014343	-0.097353	0.008342	0.068716	0.119453
4.656000	-0.138289	-0.145004	0.282969	0.346730	-0.004273	-0.158389	-0.159508	0.282343	0.360898
4.664000	-0.137568	-0.090521	0.265982	0.312834	-0.014038	-0.120241	-0.079398	0.259454	0.296780
4.672000	-0.130185	-0.033592	0.164875	0.212745	-0.006561	-0.139315	-0.037435	0.175530	0.227202
4.680000	-0.053389	-0.041344	0.171236	0.184070	-0.015564	-0.055390	-0.045065	0.160271	0.175458
4.688000	-0.021228	-0.031785	0.255240	0.258086	0.061799	-0.009613	-0.022176	0.259454	0.260578
4.696000	-0.116769	-0.039540	0.097235	0.157013	-0.014038	-0.131685	-0.052694	0.106864	0.177588
4.704000	-0.089095	-0.051654	0.038573	0.109972	-0.005035	-0.078279	-0.037435	0.015310	0.088110
4.712000	-0.038017	-0.085473	0.269888	0.285641	-0.014954	-0.040131	-0.098472	0.297602	0.316028
4.720000	-0.009451	-0.120033	0.303871	0.326856	0.011749	-0.017243	-0.109916	0.282343	0.303474
4.728000	0.004804	-0.096511	0.204312	0.226011	-0.009003	0.020905	-0.102286	0.213677	0.237818
4.736000	0.006660	0.008558	0.056732	0.057759	-0.008392	-0.013428	0.008342	0.061087	0.063099
4.744000	0.147188	0.044191	-0.106221	0.186815	-0.010681	0.165866	0.050304	-0.122021	0.211969
4.752000	0.237652	-0.017192	0.014108	0.238691	-0.010681	0.223087	-0.025991	0.038198	0.227821
4.760000	0.199968	0.019780	0.375503	0.425888	0.048524	0.211643	0.027415	0.343379	0.404294
4.768000	0.298072	0.115921	0.564104	0.648458	-0.007477	0.287938	0.111340	0.602782	0.677238
4.776000	0.426918	0.178996	0.383498	0.601140	-0.010224	0.432898	0.180006	0.343379	0.581130
4.784000	0.334410	0.121030	0.114537	0.373627	-0.012818	0.337530	0.122784	0.152641	0.390258
4.792000	0.203428	0.005236	-0.048619	0.209223	0.028229	0.188754	0.004527	-0.083874	0.206600
4.800000	0.072610	0.063214	0.027567	0.100141	-0.011597	0.097200	0.057933	0.061087	0.128591
4.808000	-0.011444	0.128921	0.326485	0.351204	-0.007019	-0.040131	0.141858	0.289972	0.325297
4.816000	0.084894	0.084017	0.293865	0.317211	-0.012055	0.108644	0.065563	0.335749	0.358929
4.824000	0.017509	-0.004116	0.100330	0.101929	-0.009766	0.005646	0.015971	0.061087	0.063392
4.832000	-0.078703	-0.093544	0.215057	0.247374	0.030060	-0.078279	-0.109916	0.236566	0.272346
4.840000	-0.043580	-0.033049	0.190194	0.197902	-0.004120	-0.040131	-0.025991	0.198418	0.204098
4.848000	-0.104233	0.003838	0.079498	0.131145	-0.014038	-0.101167	0.008342	0.038198	0.108460
4.856000	-0.018730	-0.054125	0.059334	0.082468	-0.008850	-0.036316	-0.067954	0.129753	0.150905
4.864000	-0.007880	-0.078963	0.219003	0.232936	0.038758	0.024720	-0.060324	0.129753	0.145209
4.872000	-0.214037	-0.140653	0.573183	0.627801	-0.007172	-0.253758	-0.159508	0.663818	0.728348
4.880000	-0.244481	-0.198026	0.358389	0.476894	-0.014649	-0.207980	-0.182396	0.282343	0.395274
4.888000	-0.318038	-0.195330	-0.240534	0.444025	-0.005951	-0.345312	-0.205285	-0.183057	0.441466
4.896000	-0.364891	-0.161390	-0.229047	0.460059	-0.017853	-0.345312	-0.159508	-0.266982	0.464717
4.904000	-0.146933	-0.209072	0.379899	0.457847	0.016632	-0.166018	-0.201470	0.389156	0.468609
4.912000	-0.064511	-0.235937	0.539381	0.592250	-0.009155	-0.040131	-0.251062	0.564635	0.619237
4.920000	0.029807	-0.116045	0.105730	0.159793	-0.008392	0.001831	-0.098472	0.053457	0.112061
4.928000	0.273297	-0.090197	-0.001552	0.287800	-0.012360	0.295567	-0.106101	0.068716	0.321464
4.936000	0.202708	-0.188179	0.474221	0.548988	0.057527	0.196384	-0.174767	0.389156	0.469630
4.944000	0.143583	-0.209701	0.771003	0.811811	-0.010529	0.131533	-0.220544	0.862186	0.899613
4.952000	0.291042	-0.147234	0.438325	0.546363	-0.006867	0.314641	-0.140434	0.358638	0.497335
4.960000	0.271348	-0.108745	0.287735	0.410179	-0.011444	0.245975	-0.109916	0.343379	0.436457
4.968000	0.267338	-0.063337	0.360778	0.453477	-0.013733	0.287938	-0.067954	0.328120	0.441801
4.976000	0.272032	-0.008114	0.202478	0.339212	-0.005493	0.257420	0.000712	0.221307	0.339473
4.984000	0.131860	-0.075805	0.105565	0.185142	-0.009613	0.142977	-0.087027	0.091605	0.190808
4.992000	0.049844	-0.245269	0.016552	0.250829	-0.009918	0.039979	-0.231988	0.030569	0.237384
5.000000	0.012697	-0.294043	0.013553	0.294629	-0.011749	0.020905	-0.308283	0.000051	0.308991
5.008000	-0.043699	-0.159631	0.379959	0.414439	0.063325	-0.047761	-0.148063	0.389156	0.419102
5.016000	0.015724	-0.092275	0.541515	0.549545	-0.012512	0.013275	-0.098472	0.534117	0.543280
5.024000	0.137682	-0.107765	0.052887	0.182666	-0.003510	0.146792	-0.106101	0.068716	0.193719
5.032000	0.157914	-0.143611	-0.163642	0.268960	-0.014954	0.142977	-0.144249	-0.190687	0.278589
5.040000	-0.021665	-0.236669	0.104031	0.259431	-0.009155	-0.001984	-0.231988	0.129753	0.265816
5.048000	-0.301522	-0.184943	0.068708	0.360334	-0.012207	-0.322423	-0.197655	0.061087	0.383087
5.056000	-0.367661	-0.065614	0.004514	0.373497	-0.006867	-0.349126	-0.045065	-0.015208	0.352351
5.064000	-0.203605	-0.039205	0.097218	0.229005	-0.014191	-0.219425	-0.064139	0.145012	0.270720
5.072000	0.007129	-0.047218	0.186412	0.192431	-0.008087	0.020905	-0.022176	0.114494	0.118480
5.080000	0.000883	-0.179777	0.239283	0.299294	0.055848	-0.013428	-0.201470	0.328120	0.385270
5.088000	-0.282973	-0.311128	0.089197	0.429919	-0.004273	-0.261387	-0.293024	-0.007579	0.392739
5.096000	-0.315900	-0.234470	-0.022143	0.394029	-0.011749	-0.349126	-0.251062	0.076346	0.436749
5.104000	-0.149223	-0.087421	0.150154	0.229033	-0.008545	-0.108797	-0.071768	0.053457	0.140873
5.112000	-0.196292	0.002936	0.248317	0.316545	-0.013733	-0.234684	-0.010732	0.335749	0.409780
5.120000	-0.139242	0.062479	-0.048076	0.160010	-0.006409	-0.108797	0.073192	-0.114392	0.174010
5.128000	0.051636	0.091783	-0.115680	0.156437	-0.012360	0.028534	0.084637	-0.076244	0.117434
5.136000	0.115690	0.141790	0.291779	0.344418	-0.007172	0.135348	0.145673	0.274713	0.339127
5.144000	0.166053	0.239332	0.413738	0.505996	-0.014649	0.146792	0.237227	0.412044	0.497599
5.152000	0.127816	0.224853	0.090096	0.273885	0.056001	0.146792	0.225783	0.114494	0.292634
5.160000	0.054420	0.169291	0.063897	0.188954	-0.008698	0.039979	0.172376	0.015310	0.177613
5.168000	0.200486	0.260750	0.310611	0.452399	-0.010376	0.204013	0.248671	0.373897	0.493212
5.176000	0.278062	0.293511	0.246877	0.473725	-0.013428	0.287938	0.317337	0.183159	0.466002
5.184000	0.189447	0.244595	0.204199	0.370694	0.020905	0.169680	0.210524	0.259454	0.374737
5.192000	0.164968	0.152211	0.176766	0.285707	-0.009918	0.188754	0.191450	0.129753	0.298525
5.200000	0.157992	-0.016156	-0.060876	0.170084	-0.010529	0.135348	-0.052694	-0.015208	0.146037
5.208000	0.107016	-0.025433	0.026619	0.113172	-0.007477	0.123903	0.000712	-0.022838	0.125992
5.216000	-0.044569	-0.013616	0.271668	0.275636	-0.017548	-0.051575	-0.025991	0.320490	0.325653
5.224000	-0.142774	-0.102016	0.152626	0.232565	0.044251	-0.146944	-0.102286	0.114494	0.212518
5.232000	-0.110317	-0.139305	0.077172	0.193730	-0.011444	-0.097353	-0.128990	0.099235	0.189640
5.240000	-0.034057	-0.096093	0.100803	0.143370	-0.007782	-0.051575	-0.113731	0.091605	0.154875
5.248000	0.069006	-0.050724	0.070537	0.110951	-0.014343	0.085756	-0.029806	0.076346	0.118622
5.256000	0.005730	-0.124931	0.219927	0.252999	0.042420	-0.005798	-0.144249	0.206048	0.251589
5.264000	-0.160149	-0.231053	0.169822	0.328440	-0.016327	-0.154574	-0.216729	0.198418	0.332016
5.272000	-0.244849	-0.296875	0.017028	0.385196	-0.004425	-0.246128	-0.304468	-0.022838	0.392175
5.280000	-0.301747	-0.300873	0.255600	0.496898	-0.013886	-0.303349	-0.300654	0.297602	0.520558
5.288000	-0.360330	-0.257366	0.346014	0.561962	-0.010376	-0.356756	-0.251062	0.305231	0.532422
5.296000	-0.390420	-0.198415	-0.006505	0.437994	0.027924	-0.394903	-0.209099	0.038198	0.448476
5.304000	-0.308119	-0.065327	-0.116415	0.335793	-0.005798	-0.303349	-0.052694	-0.167798	0.350648
5.312000	-0.046513	0.075000	0.183869	0.203952	-0.013733	-0.051575	0.061748	0.236566	0.249872
5.320000	0.174500	0.056827	0.330967	0.378442	-0.007477	0.177310	0.069378	0.282343	0.340543
5.328000	0.108216	-0.090101	0.185088	0.232565	0.048981	0.112459	-0.098472	0.228936	0.273414
5.336000	0.037199	-0.043050	0.083585	0.101111	-0.007630	0.024720	-0.041250	0.045828	0.066429
5.344000	0.110910	0.140009	0.110455	0.210009	-0.010376	0.127718	0.141858	0.137382	0.235180
5.352000	0.094524	0.126903	0.057012	0.168195	-0.010224	0.078126	0.126599	0.045828	0.155664
5.360000	0.011436	0.042496	0.104556	0.113441	-0.014954	0.024720	0.038860	0.099235	0.109401
5.368000	-0.035330	0.039012	0.280865	0.285754	0.002747	-0.043946	0.046489	0.297602	0.304400
5.376000	0.055525	0.068872	0.280360	0.293987	-0.009918	0.059052	0.057933	0.259454	0.272323
5.384000	0.261756	0.120092	0.246430	0.379033	-0.009155	0.261234	0.134229	0.267084	0.396982
5.392000	0.349225	0.129100	0.256105	0.451901	-0.010681	0.348974	0.111340	0.236566	0.436054
5.400000	0.253090	0.016537	0.179587	0.310772	0.056916	0.253605	0.038860	0.198418	0.324338
5.408000	0.100878	-0.072624	0.139122	0.186562	-0.005493	0.101015	-0.098472	0.122123	0.186587
5.416000	-0.003425	-0.100753	0.209322	0.232333	-0.012360	-0.005798	-0.075583	0.221307	0.233930
5.424000	-0.113908	-0.235476	0.172868	0.313540	-0.008087	-0.108797	-0.254877	0.167900	0.324020
5.432000	-0.314823	-0.323309	0.053651	0.454446	-0.015564	-0.322423	-0.312098	0.053457	0.451906
5.440000	-0.422228	-0.239833	0.036766	0.486978	-0.005341	-0.410163	-0.243432	0.038198	0.478489
5.448000	-0.218145	-0.136927	0.000139	0.257558	-0.014954	-0.238499	-0.140434	0.000051	0.276773
5.456000	-0.056654	-0.105509	-0.006980	0.119961	-0.005341	-0.028687	-0.094657	-0.007579	0.099198
5.464000	-0.167507	-0.107424	0.048617	0.204847	-0.018006	-0.196536	-0.125175	0.045828	0.237477
5.472000	-0.205319	-0.136888	-0.041457	0.250226	0.065309	-0.181277	-0.113731	-0.030467	0.216158
5.480000	-0.182870	-0.168036	-0.048721	0.253084	-0.010986	-0.200351	-0.193840	-0.068615	0.287093
5.488000	-0.220608	-0.112148	0.189018	0.311404	-0.006409	-0.207980	-0.087027	0.213677	0.310624
5.496000	-0.186573	0.018552	0.391616	0.434185	-0.013123	-0.196536	-0.003103	0.366267	0.415678
5.504000	-0.124448	0.130618	0.456712	0.491055	-0.001984	-0.116426	0.145673	0.480710	0.515614
5.512000	-0.054134	0.059873	0.372643	0.381285	-0.013581	-0.059205	0.054119	0.351008	0.360057
5.520000	-0.020166	-0.065383	0.118199	0.136575	-0.006256	-0.021057	-0.067954	0.137382	0.154709
5.528000	-0.138945	-0.029389	-0.001264	0.142024	-0.010834	-0.127871	-0.022176	-0.015208	0.130667
5.536000	-0.173770	0.036728	0.181474	0.253925	-0.011597	-0.196536	0.027415	0.183159	0.270047
5.544000	-0.090218	0.039869	0.236623	0.256358	0.055695	-0.059205	0.050304	0.251825	0.263536
5.552000	-0.007564	0.086930	0.166911	0.188344	-0.006409	-0.040131	0.077007	0.137382	0.162525
5.560000	0.184912	0.166566	0.184872	0.310023	-0.012970	0.211643	0.172376	0.221307	0.351401
5.568000	0.236092	0.131862	0.179655	0.324658	-0.009918	0.219272	0.134229	0.145012	0.295171
5.576000	0.198311	0.134541	0.257057	0.351435	0.013886	0.207828	0.122784	0.282343	0.371464
5.584000	0.365428	0.184951	0.188727	0.450957	-0.011139	0.356603	0.202894	0.175530	0.446254
5.592000	0.436014	0.110800	-0.036094	0.451318	-0.007935	0.448157	0.092266	-0.030467	0.458570
5.600000	0.272474	0.035883	0.020161	0.275565	-0.011749	0.257420	0.050304	0.015310	0.262735
5.608000	0.034980	-0.063635	0.297604	0.306335	-0.010834	0.051423	-0.071768	0.305231	0.317744
5.616000	-0.101396	-0.113210	0.546932	0.567655	0.045319	-0.116426	-0.109916	0.534117	0.557599
5.624000	-0.029836	-0.022642	0.401698	0.403441	-0.004273	-0.021057	-0.025991	0.419674	0.421005
5.632000	0.012739	-0.041598	-0.060503	0.074520	-0.015412	0.013275	-0.033621	-0.076244	0.084379
5.640000	0.006743	-0.123055	-0.256083	0.284195	-0.006714	-0.001984	-0.136619	-0.251723	0.286414
5.648000	-0.010407	-0.168940	-0.043485	0.174757	0.024567	0.001831	-0.151878	-0.030467	0.154915
5.656000	-0.160550	-0.226398	0.365283	0.458764	-0.007019	-0.169833	-0.243432	0.328120	0.442454
5.664000	-0.247727	-0.184748	0.377932	0.488194	-0.011597	-0.246128	-0.170952	0.442563	0.534477
5.672000	-0.275877	-0.126811	0.175005	0.350451	-0.007324	-0.269017	-0.136619	0.091605	0.315319
5.680000	-0.332247	-0.151599	0.213089	0.422821	-0.015259	-0.345312	-0.144249	0.297602	0.478137
5.688000	-0.292970	-0.122894	0.046187	0.321042	0.034333	-0.276646	-0.128990	-0.022838	0.306093
5.696000	-0.201617	-0.064266	-0.113901	0.240318	-0.013275	-0.219425	-0.060324	-0.068615	0.237685
5.704000	-0.123428	-0.075943	0.066130	0.159295	-0.005798	-0.104982	-0.075583	0.045828	0.137238
5.712000	-0.052277	-0.062067	0.371276	0.380041	-0.013275	-0.070649	-0.067954	0.366267	0.379158
5.720000	0.003341	-0.028941	0.309104	0.310474	0.048219	0.020905	-0.018362	0.335749	0.336900
5.728000	0.044424	-0.005728	-0.026876	0.052236	-0.012665	0.028534	-0.018362	-0.060985	0.069789
5.736000	0.068760	0.095976	0.166018	0.203719	-0.006256	0.081941	0.107525	0.190789	0.233830
5.744000	0.155167	0.200100	0.278739	0.376580	-0.015412	0.146792	0.191450	0.267084	0.359909
5.752000	0.311211	0.224406	0.049442	0.386852	-0.010986	0.310826	0.229597	0.061087	0.391228
5.760000	0.275962	0.173839	0.304263	0.446039	0.008698	0.287938	0.172376	0.274713	0.433692
5.768000	0.175404	0.128019	0.524630	0.567796	-0.010071	0.154421	0.126599	0.579894	0.613311
5.776000	0.283379	0.196410	0.291257	0.451344	-0.009918	0.307012	0.199079	0.213677	0.423729
5.784000	0.348066	0.237694	0.027485	0.422379	-0.011292	0.326085	0.233412	0.122123	0.419198
5.792000	0.238000	0.125805	-0.030623	0.270940	0.056764	0.257420	0.134229	-0.137280	0.321136
5.800000	0.090669	-0.000229	0.095056	0.131364	-0.010071	0.074311	-0.014547	0.206048	0.219521
5.808000	-0.048497	-0.046679	0.289196	0.296926	-0.007019	-0.036316	-0.025991	0.183159	0.188525
5.816000	-0.117958	-0.006406	0.474034	0.488531	-0.015259	-0.124056	-0.033621	0.564635	0.579079
5.824000	-0.018789	0.002849	0.287950	0.288576	-0.007782	-0.021057	0.035045	0.221307	0.225052
5.832000	0.079257	-0.103062	-0.012410	0.130604	-0.012818	0.089570	-0.136619	0.030569	0.166199
5.840000	0.051105	-0.176047	-0.064255	0.194250	-0.006714	0.036164	-0.144249	-0.091503	0.174609
5.848000	0.012810	-0.165341	-0.021311	0.167200	-0.013275	0.028534	-0.193840	0.000051	0.195929
5.856000	-0.094615	-0.167853	0.230306	0.300279	-0.010071	-0.108797	-0.144249	0.206048	0.274044
5.864000	-0.251206	-0.230746	0.396943	0.523366	0.058442	-0.238499	-0.247247	0.427304	0.548271
5.872000	-0.332773	-0.262992	0.247075	0.490865	-0.004120	-0.345312	-0.254877	0.213677	0.479437
5.880000	-0.373723	-0.213107	0.013574	0.430428	-0.013428	-0.360571	-0.212914	0.045828	0.421241
5.888000	-0.369860	-0.094505	-0.118567	0.399732	-0.007477	-0.383459	-0.102286	-0.144910	0.422495
5.896000	-0.278556	-0.034915	0.060988	0.287284	-0.015564	-0.265202	-0.022176	0.076346	0.276862
5.904000	-0.119104	-0.078613	0.248888	0.286899	-0.007477	-0.131685	-0.090842	0.244195	0.291933
5.912000	0.051838	-0.005637	0.220690	0.226766	-0.011444	0.062867	0.000712	0.221307	0.230064
5.920000	0.110207	0.094705	0.217905	0.261911	-0.005798	0.101015	0.096081	0.213677	0.255134
5.928000	0.035082	0.111371	0.147356	0.188011	-0.017853	0.043793	0.103710	0.160271	0.195858
5.936000	-0.000537	0.100267	0.128567	0.163044	0.065156	-0.009613	0.111340	0.106864	0.154625
5.944000	-0.036105	0.072425	0.166439	0.185070	-0.012207	-0.028687	0.061748	0.190789	0.202574
5.952000	-0.149464	0.150343	0.160788	0.266074	-0.008698	-0.150759	0.157117	0.145012	0.261615
5.960000	-0.081724	0.243074	0.303458	0.397304	-0.010681	-0.089723	0.241042	0.297602	0.393342
5.968000	0.078073	0.276070	0.276133	0.398195	0.004425	0.093385	0.275374	0.312861	0.427123
5.976000	0.117871	0.309650	0.205465	0.389862	-0.011292	0.101015	0.309707	0.137382	0.353548
5.984000	0.198662	0.267769	0.176382	0.377197	-0.008087	0.211643	0.271560	0.267084	0.435742
5.992000	0.245005	0.185646	0.052099	0.311779	-0.009766	0.238346	0.176191	-0.045726	0.299905
6.000000	0.101044	0.092052	0.216759	0.256257	-0.014649	0.101015	0.107525	0.305231	0.339016
6.008000	-0.094182	0.028581	0.359346	0.372581	0.055390	-0.085908	0.008342	0.289972	0.302545
6.016000	-0.090760	0.073528	0.256995	0.282294	-0.014343	-0.108797	0.096081	0.305231	0.337986
6.024000	-0.023182	0.111814	0.164850	0.200537	-0.007019	0.001831	0.088451	0.137382	0.163404
6.032000	-0.041759	0.015390	0.047212	0.064882	-0.014954	-0.066835	0.038860	0.053457	0.093993
6.040000	-0.007842	-0.134341	-0.085378	0.159369	0.026551	0.009461	-0.155693	-0.068615	0.170405
6.048000	-0.100685	-0.198523	0.198494	0.298243	-0.013581	-0.104982	-0.182396	0.160271	0.264530
6.056000	-0.196193	-0.223028	0.526381	0.604409	-0.004578	-0.204166	-0.231988	0.572264	0.650376
6.064000	-0.194544	-0.187957	0.100920	0.288721	-0.012512	-0.181277	-0.186211	0.068716	0.268808
6.072000	-0.328644	-0.147052	-0.206474	0.415045	-0.008850	-0.337682	-0.144249	-0.198316	0.417332
6.080000	-0.268007	-0.180131	-0.077758	0.332146	0.058137	-0.269017	-0.182396	-0.068615	0.332184
6.088000	-0.086964	-0.103245	-0.124382	0.183557	-0.006409	-0.078279	-0.106101	-0.137280	0.190344
6.096000	-0.119199	-0.030925	0.023380	0.125345	-0.012207	-0.127871	-0.022176	0.030569	0.133331
6.104000	-0.156240	-0.075456	0.374005	0.412292	-0.007324	-0.154574	-0.087027	0.373897	0.413843
6.112000	-0.160495	-0.036940	0.418045	0.449315	0.035401	-0.150759	-0.025991	0.412044	0.439528
6.120000	-0.018037	0.029124	0.138389	0.142566	-0.005035	-0.040131	0.019786	0.152641	0.159064
6.128000	0.144197	0.048940	-0.060783	0.163959	-0.013275	0.173495	0.057933	-0.083874	0.201225
6.136000	0.032727	0.125362	-0.050742	0.139146	-0.009155	0.005646	0.115155	-0.022838	0.117533
6.144000	0.044033	0.217911	0.117676	0.251539	-0.014954	0.062867	0.229597	0.091605	0.255066
6.152000	0.276302	0.268628	0.563044	0.682292	0.020752	0.265049	0.256301	0.579894	0.687181
6.160000	0.369722	0.229898	0.746902	0.864529	-0.010529	0.375677	0.241042	0.740113	0.864293
6.168000	0.300217	0.110236	0.368823	0.488173	-0.008240	0.299382	0.103710	0.373897	0.490086
6.176000	0.197083	0.089684	0.192252	0.289562	-0.012970	0.192569	0.088451	0.183159	0.280096
6.184000	0.133105	0.068274	0.349409	0.380085	0.051118	0.142977	0.077007	0.358638	0.393692
6.192000	0.158245	-0.044043	0.127365	0.207854	-0.006561	0.142977	-0.056509	0.122123	0.196341
6.200000	0.124438	-0.042004	-0.183449	0.225616	-0.012970	0.142977	-0.029806	-0.175428	0.228267
6.208000	0.017862	0.015156	0.183445	0.184935	-0.009155	0.001831	0.004527	0.160271	0.160345
6.216000	0.090166	0.013744	0.456717	0.465735	-0.016327	0.097200	0.023601	0.495969	0.505955
6.224000	0.112445	0.003250	0.133431	0.174523	-0.000305	0.116274	-0.006917	0.091605	0.148185
6.232000	-0.010603	-0.089879	0.007345	0.090800	-0.014496	-0.021057	-0.079398	0.038198	0.090590
6.240000	-0.035371	-0.200913	0.015841	0.204617	-0.005493	-0.024872	-0.209099	0.000051	0.210574
6.248000	-0.095366	-0.119828	0.062992	0.165594	-0.016632	-0.101167	-0.117545	0.068716	0.169628
6.256000	-0.158427	-0.041179	0.259276	0.306625	0.065309	-0.158389	-0.037435	0.251825	0.299840
6.264000	-0.176932	-0.119218	0.153985	0.263115	-0.011444	-0.173648	-0.125175	0.175530	0.276826
6.272000	-0.247678	-0.182617	-0.004902	0.307762	-0.007019	-0.249943	-0.178581	-0.045726	0.310570
